EstC;Ndep;Renda;TipoR;Vbem;Nparc;Vparc;Nveic;CC;Tel; Idade ;TmpTrab;Entrada;Classe
1;0;800;0;482;3;115;0;0;0;30;48;140;1
0;0;800;0;470;4;81;0;0;0;30;48;150;1
0;0;530;0;310;5;53;0;0;0;30;48;100;1
1;0;830;0;471;6;79;0;0;0;30;48;0;1
1;0;1000;0;552;4;119;0;0;0;30;48;119;1
0;0;1273;0;699;6;147;0;0;0;30;48;0;1
1;0;1200;0;620;6;137;0;0;0;30;48;0;1
1;0;600;0;310;2;168;0;0;0;30;48;0;1
0;0;1500;0;747;3;287;0;0;0;30;48;0;1
1;0;1541;0;759;6;157;0;0;0;30;48;0;1
1;0;932;0;458;2;132;0;0;0;30;48;200;1
1;0;788;0;377;3;142;0;0;0;30;48;0;1
1;0;1200;0;552;4;119;0;0;0;30;48;119;1
1;0;1345;0;552;4;119;0;0;0;30;48;119;1
1;0;1500;0;585;3;92;0;0;0;30;48;350;1
1;0;1000;0;378;4;77;0;0;0;30;48;77;1
1;0;1500;0;566;2;191;0;0;0;30;48;191;1
1;0;800;0;302;2;161;0;0;0;30;48;0;1
1;0;1000;0;377;2;128;0;0;0;30;48;128;1
1;0;2488;0;862;4;174;0;0;0;30;48;174;1
0;0;1600;0;549;4;159;0;0;0;30;48;0;1
1;0;1200;0;388;2;208;0;0;0;30;48;0;1
1;0;4000;0;1165;2;390;0;0;0;30;48;390;1
1;0;1136;0;322;5;54;0;0;0;30;48;55;1
0;0;2000;0;552;4;119;0;0;0;30;48;119;1
1;0;1500;0;368;2;125;0;0;0;30;48;125;1
1;0;1663;0;384;1;405;0;0;0;30;48;0;1
1;0;2350;0;394;3;144;0;0;0;30;48;0;1
1;0;3000;0;373;1;390;0;0;0;30;48;0;1
1;0;3000;0;342;2;183;0;0;0;30;48;0;1
1;0;300;0;589;12;50;0;0;0;29;36;219;1
0;0;475;0;638;15;70;0;0;0;29;36;100;1
0;0;490;0;341;5;84;0;0;0;29;36;0;1
1;0;656;0;380;4;89;0;0;1;29;36;80;1
1;0;693;0;342;6;76;0;0;1;29;36;0;1
0;0;600;0;560;5;52;0;0;1;28;24;350;1
1;0;500;0;415;12;51;0;0;1;28;24;51;1
1;0;800;0;830;6;140;0;0;1;27;12;200;1
0;0;445;0;320;3;101;0;0;0;27;12;50;1
1;0;1500;0;845;6;154;0;0;1;27;12;154;1
1;0;1600;0;380;4;112;0;0;1;27;12;0;1
0;0;350;0;1042;10;98;0;0;0;26;0;400;1
0;0;372;0;619;12;71;0;0;1;26;0;100;1
0;0;723;0;1200;12;139;0;0;0;26;0;0;1
0;0;530;0;850;12;116;0;0;0;26;0;0;1
1;0;300;0;466;12;63;0;0;0;26;0;0;1
1;0;307;0;399;10;61;0;0;0;26;0;0;1
1;0;380;0;442;4;94;0;0;1;26;0;125;1
1;0;550;0;639;5;125;0;0;1;26;0;125;1
1;0;354;0;399;12;55;0;0;1;26;0;0;1
0;0;360;0;406;12;58;0;0;0;26;0;0;1
0;0;522;0;585;12;80;0;0;0;26;0;0;1
0;0;535;0;555;3;96;0;0;0;26;0;300;1
0;0;500;0;500;6;103;0;0;0;26;0;0;1
1;0;486;0;480;4;127;0;0;0;26;0;50;1
0;0;720;0;689;10;105;0;0;1;26;0;0;1
0;0;1042;0;899;3;250;0;0;0;26;0;250;1
0;0;800;0;683;10;69;0;0;0;26;0;0;1
0;0;500;0;410;5;82;0;0;0;26;0;82;1
0;0;378;0;306;4;90;0;0;0;26;0;0;1
1;0;465;0;372;4;76;0;0;0;26;0;76;1
0;0;600;0;475;12;65;0;0;0;26;0;0;1
0;0;1564;0;1211;2;406;0;0;0;26;0;406;1
1;0;643;0;428;2;125;0;0;1;26;0;200;1
0;0;735;0;480;2;142;0;0;0;26;0;201;1
0;0;500;0;315;6;71;0;0;0;26;0;0;1
0;0;500;0;310;6;74;0;0;0;26;0;0;1
0;0;650;0;400;6;89;0;0;0;26;0;0;1
0;0;927;0;429;6;56;0;0;0;26;0;100;1
1;0;1500;0;543;3;148;0;0;0;26;0;148;1
0;0;1200;0;368;2;130;0;0;0;26;0;130;1
1;0;1200;0;340;10;52;0;0;0;26;0;0;1
0;0;4350;0;388;3;104;0;0;0;26;0;120;1
0;0;400;0;480;10;67;0;0;0;26;6;0;1
1;0;515;0;570;12;77;0;0;0;26;6;0;1
0;0;700;0;614;6;131;0;0;0;26;6;0;1
0;0;480;0;399;10;55;0;0;0;26;6;0;1
1;0;458;0;349;6;75;0;0;0;26;6;0;1
0;0;576;0;441;3;90;0;0;1;60;420;200;1
1;0;2000;0;624;5;152;0;0;0;55;360;0;1
0;0;800;0;391;6;66;0;0;0;51;312;100;1
0;0;628;0;698;12;96;0;0;1;50;300;0;1
0;0;1014;0;300;2;77;0;0;0;50;300;159;1
0;0;357;0;300;6;55;0;0;0;49;288;55;1
1;0;350;0;442;10;67;0;0;1;48;276;0;1
0;0;360;0;695;12;95;0;0;0;47;264;0;1
0;1;530;0;809;12;110;0;0;1;47;264;0;1
3;0;900;0;399;5;97;0;0;1;47;264;0;1
1;0;1300;0;405;4;121;0;0;1;47;264;0;1
0;0;381;0;590;6;65;0;0;0;45;240;300;1
1;0;321;0;317;5;62;0;0;1;45;240;62;1
0;0;500;0;465;15;51;0;0;1;45;240;51;1
1;0;1000;0;515;10;78;0;0;0;45;240;0;1
1;0;911;0;352;6;64;0;0;1;45;240;64;1
3;0;550;0;412;6;55;0;0;0;43;216;169;1
1;0;649;0;687;6;154;0;0;1;42;204;0;1
0;0;1500;0;346;4;102;0;0;1;40;180;0;1
1;0;700;0;312;4;92;0;0;1;37;144;0;1
0;0;307;0;417;12;58;0;0;0;35;120;0;1
1;0;360;0;459;10;70;0;0;0;35;120;0;1
0;0;345;0;426;12;58;0;0;1;35;120;0;1
0;1;847;0;887;12;125;0;0;0;35;120;0;1
0;0;350;0;350;5;87;0;0;0;35;120;0;1
2;0;350;0;327;6;73;0;0;0;35;120;0;1
0;0;572;0;508;6;91;0;0;0;35;120;100;1
0;0;480;0;425;12;58;0;0;1;35;120;0;1
2;0;1000;0;719;10;109;0;0;0;35;120;0;1
0;0;1482;0;715;15;89;0;0;0;35;120;0;1
0;0;466;0;530;12;72;0;0;1;33;96;0;1
1;0;360;0;308;5;52;0;0;0;33;96;100;1
1;0;1800;0;300;2;164;0;0;1;33;96;0;1
0;0;656;0;380;2;99;0;0;1;32;84;200;1
0;0;800;0;422;6;97;0;0;1;31;72;0;1
0;0;365;0;555;10;73;0;0;1;30;60;75;1
0;0;380;0;422;6;95;0;0;0;30;60;0;1
1;0;800;0;422;3;117;0;0;1;30;60;117;1
1;0;900;0;425;1;238;0;0;0;30;60;200;1
1;0;313;0;731;10;74;0;0;0;29;48;0;1
1;0;622;0;1390;12;171;0;0;0;29;48;0;1
1;0;373;0;829;12;78;0;0;0;29;48;200;1
1;0;446;0;873;6;115;0;0;0;29;48;330;1
1;0;500;0;890;12;110;0;0;0;29;48;0;1
1;0;500;0;792;6;133;0;0;0;29;48;0;1
0;0;360;0;568;15;70;0;0;0;29;48;0;1
1;0;354;0;549;5;106;0;0;0;29;48;106;1
0;0;400;0;586;10;71;0;0;1;29;48;118;1
1;0;1293;0;1818;11;252;0;0;0;29;48;0;1
0;0;618;0;849;6;173;0;0;0;29;48;0;1
1;0;500;0;552;4;119;0;0;0;29;48;119;1
1;0;500;0;552;4;119;0;0;0;29;48;119;1
1;0;500;0;552;4;119;0;0;0;29;48;119;1
1;0;850;0;929;12;114;0;0;0;29;48;0;1
1;0;500;0;543;6;91;0;0;0;29;48;0;1
0;0;388;0;419;9;63;0;0;0;29;48;0;1
0;0;571;0;595;3;112;0;0;0;29;48;300;1
1;0;480;0;483;6;81;0;0;0;29;48;0;1
1;0;552;0;552;4;119;0;0;0;29;48;119;1
1;0;350;0;338;4;86;0;0;0;29;48;0;1
1;0;601;0;549;5;134;0;0;0;29;48;0;1
1;0;384;0;342;3;115;0;0;0;29;48;0;1
1;0;400;0;355;4;90;0;0;0;29;48;0;1
0;0;947;0;821;2;276;0;0;0;29;48;276;1
1;0;878;0;747;12;102;0;0;1;29;48;0;1
0;0;694;0;565;6;120;0;0;0;29;48;0;1
1;0;500;0;400;3;146;0;0;0;29;48;0;1
1;0;407;0;309;3;119;0;0;0;29;48;0;1
1;0;530;0;400;3;100;0;0;0;29;48;100;1
1;0;1123;0;823;6;138;0;0;0;29;48;0;1
1;0;600;0;429;6;72;0;0;0;29;48;0;1
1;0;500;0;351;4;72;0;0;0;29;48;72;1
1;0;600;0;410;6;69;0;0;0;29;48;0;1
0;0;685;0;450;4;133;0;0;0;29;48;0;1
1;0;846;0;552;4;119;0;0;0;29;48;119;1
1;0;850;0;552;4;119;0;0;0;29;48;119;1
1;0;500;0;318;3;118;0;0;0;29;48;0;1
1;0;500;0;310;3;115;0;0;0;29;48;0;1
1;0;500;0;306;3;114;0;0;0;29;48;0;1
1;0;520;0;304;1;57;0;0;0;29;48;250;1
1;0;800;0;457;3;170;0;0;0;29;48;0;1
1;0;988;0;555;2;187;0;0;0;29;48;187;1
1;0;1000;0;552;3;185;0;0;0;29;48;0;1
1;0;757;0;401;2;136;0;0;0;29;48;136;1
1;0;791;0;410;2;139;0;0;0;29;48;139;1
0;0;1371;0;698;9;92;0;0;0;29;48;92;1
1;0;1000;0;496;3;184;0;0;0;29;48;0;1
1;0;1200;0;568;6;96;0;0;0;29;48;0;1
0;0;1605;0;729;4;95;0;0;0;29;48;400;1
1;0;1170;0;531;2;179;0;0;0;29;48;179;1
1;0;1606;0;699;3;192;0;0;0;29;48;192;1
1;0;2000;0;829;3;228;0;0;0;29;48;228;1
1;0;992;0;400;3;146;0;0;0;29;48;0;1
1;0;863;0;346;2;188;0;0;0;29;48;0;1
1;0;1148;0;449;3;124;0;0;0;29;48;124;1
1;0;1322;0;508;3;192;0;0;0;29;48;0;1
1;0;1500;0;552;4;119;0;0;0;29;48;119;1
0;0;1711;0;552;4;119;0;0;0;29;48;119;1
1;0;1500;0;480;3;178;0;0;0;29;48;0;1
0;0;1500;0;422;1;219;0;0;0;29;48;220;1
1;0;2000;0;552;4;119;0;0;0;29;48;119;1
1;0;2000;0;552;4;119;0;0;0;29;48;119;1
1;0;2000;0;548;3;149;0;0;0;29;48;149;1
1;0;1739;0;428;4;87;0;0;0;29;48;87;1
1;0;1640;0;400;3;146;0;0;0;29;48;0;1
1;0;2000;0;446;2;242;0;0;0;29;48;0;1
1;0;2700;0;552;4;119;0;0;0;29;48;119;1
1;0;3000;0;596;6;100;0;0;0;29;48;0;1
1;0;2500;0;393;1;411;0;0;0;29;48;0;1
0;0;365;0;615;7;91;0;0;1;28;36;150;1
0;0;450;0;690;12;94;0;0;0;28;36;0;1
1;0;600;0;583;6;130;0;0;0;28;36;0;1
1;0;400;0;380;4;112;0;0;1;28;36;0;1
1;0;890;0;695;12;99;0;0;1;28;36;0;1
0;0;319;0;421;13;55;0;0;0;27;24;0;1
0;0;312;0;376;10;58;0;0;0;27;24;0;1
1;0;652;0;519;11;60;0;0;1;27;24;60;1
0;0;752;0;886;10;118;0;0;0;26;12;118;1
1;0;350;0;375;6;84;0;0;1;26;12;0;1
1;0;392;0;349;5;85;0;0;1;26;12;0;1
1;0;484;0;419;5;54;0;0;1;26;12;200;1
0;0;380;0;315;3;96;0;0;0;26;12;60;1
0;0;586;0;1261;12;106;0;0;0;25;0;0;1
1;0;320;0;620;12;82;0;0;0;25;0;20;1
0;0;350;0;640;8;81;0;0;0;25;0;0;1
0;0;570;0;877;12;119;0;0;0;25;0;0;1
0;0;620;0;883;12;122;0;0;0;25;0;0;1
1;0;350;0;466;12;63;0;0;0;25;0;0;1
0;0;620;0;769;4;107;0;0;0;25;0;406;1
1;0;388;0;479;9;67;0;0;0;25;0;67;1
1;0;380;0;466;8;58;0;0;0;25;0;150;1
0;0;1502;0;1800;4;361;0;0;0;25;0;361;1
1;0;403;0;319;3;63;0;0;0;25;0;150;1
1;0;884;0;690;5;135;0;0;0;25;0;135;1
0;0;530;0;414;12;57;0;0;0;25;0;0;1
0;0;800;0;602;3;150;0;0;0;25;0;200;1
1;0;424;0;312;5;61;0;0;0;25;0;61;1
1;0;681;0;498;10;76;0;0;1;25;0;0;1
1;0;1200;0;777;5;152;0;0;1;25;0;152;1
0;0;680;0;421;4;124;0;0;0;25;0;0;1
1;0;1141;0;595;5;97;0;0;1;25;0;200;1
1;0;724;0;321;4;65;0;0;0;25;0;100;1
0;0;1509;0;529;2;178;0;0;0;25;0;178;1
1;0;1454;0;469;12;64;0;0;1;25;0;0;1
0;0;1115;0;329;4;67;0;0;0;25;0;67;1
0;0;300;0;375;10;57;0;0;0;25;6;0;1
1;0;400;0;489;12;66;0;0;0;25;6;0;1
0;1;450;0;520;12;70;0;0;0;25;6;0;1
0;0;428;0;455;6;97;0;0;0;25;6;0;1
0;0;500;0;398;6;64;0;0;0;25;6;100;1
0;0;1000;0;915;9;128;0;0;0;64;480;128;1
0;0;990;0;451;12;61;0;0;1;58;408;0;1
0;5;940;0;680;12;92;0;0;0;54;360;0;1
0;0;1000;0;569;5;140;0;0;1;54;360;0;1
0;0;1500;0;429;12;58;0;0;1;49;300;0;1
0;0;650;0;473;11;55;0;0;0;48;288;55;1
0;0;640;0;599;7;98;0;0;1;47;276;98;1
0;0;818;0;660;10;100;0;0;1;46;264;0;1
1;0;600;0;1075;20;122;0;0;0;44;240;0;1
0;0;1000;0;411;11;52;0;0;1;44;240;52;1
0;0;512;0;468;3;100;0;0;0;41;204;200;1
0;0;450;0;696;10;60;0;0;0;40;192;300;1
0;0;600;0;419;12;57;0;0;1;40;192;0;1
0;0;474;0;554;3;132;0;0;0;39;180;200;1
0;0;800;0;510;8;90;0;0;1;39;180;0;1
1;0;1300;0;320;6;71;0;0;1;39;180;0;1
1;0;359;0;453;16;55;0;0;1;36;144;0;1
0;0;320;0;473;12;64;0;0;0;34;120;0;1
0;0;500;0;428;9;61;0;0;0;34;120;60;1
1;0;500;0;421;2;149;0;0;0;34;120;149;1
1;0;550;0;454;10;70;0;0;1;34;120;0;1
1;0;530;0;421;4;124;0;0;0;34;120;0;1
1;0;1000;0;573;6;105;0;0;1;34;120;100;1
0;0;1500;0;584;4;125;0;0;1;34;120;160;1
0;0;1342;0;499;15;54;0;0;0;32;96;70;1
0;0;300;0;320;9;53;0;0;0;31;84;0;1
0;0;566;0;419;5;102;0;0;0;31;84;0;1
1;0;400;0;561;12;77;0;0;1;30;72;0;1
0;0;310;0;432;10;66;0;0;0;30;72;0;1
0;0;379;0;536;9;75;0;0;0;29;60;75;1
1;0;450;0;549;5;85;0;0;0;29;60;200;1
0;0;400;0;300;6;67;0;0;0;29;60;0;1
0;0;800;0;600;5;146;0;0;1;29;60;0;1
1;0;760;0;1212;12;154;0;0;0;28;48;0;1
1;0;518;0;719;6;120;0;0;0;28;48;0;1
1;0;600;0;829;12;71;0;0;0;28;48;250;1
1;0;330;0;410;9;67;0;0;0;28;48;0;1
0;0;400;0;489;10;61;0;0;1;28;48;90;1
1;0;330;0;399;6;83;0;0;0;28;48;0;1
0;0;398;0;475;6;80;0;0;0;28;48;100;1
1;0;500;0;575;4;145;0;0;0;28;48;0;1
1;0;450;0;498;2;127;0;0;0;28;48;250;1
1;0;320;0;354;6;60;0;0;0;28;48;0;1
1;0;500;0;552;4;119;0;0;0;28;48;119;1
1;0;480;0;508;3;99;0;0;0;28;48;254;1
0;0;596;0;620;6;108;0;0;0;28;48;100;1
1;0;717;0;745;6;160;0;0;0;28;48;0;1
1;0;421;0;429;4;108;0;0;0;28;48;0;1
1;0;500;0;508;12;56;0;0;0;28;48;56;1
1;0;516;0;469;4;118;0;0;0;28;48;0;1
1;0;612;0;552;4;119;0;0;0;28;48;119;1
1;0;573;0;509;3;140;0;0;0;28;48;140;1
1;0;423;0;375;2;127;0;0;0;28;48;127;1
0;0;493;0;419;12;53;0;0;0;28;48;0;1
0;0;623;0;529;12;67;0;0;0;28;48;0;1
1;0;634;0;529;6;108;0;0;0;28;48;0;1
1;0;480;0;397;4;75;0;0;0;28;48;100;1
1;0;696;0;569;2;192;0;0;0;28;48;192;1
1;0;631;0;511;4;151;0;0;0;28;48;0;1
1;0;600;0;459;4;136;0;0;0;28;48;0;1
1;0;600;0;454;6;77;0;0;0;28;48;0;1
1;0;564;0;421;6;71;0;0;0;28;48;0;1
1;0;500;0;352;3;131;0;0;0;28;48;0;1
1;0;500;0;344;3;116;0;0;0;28;48;0;1
1;0;500;0;342;3;125;0;0;0;28;48;0;1
0;0;500;0;340;6;76;0;0;1;28;48;0;1
1;0;500;0;336;3;125;0;0;0;28;48;0;1
1;0;680;0;455;3;153;0;0;0;28;48;0;1
1;0;500;0;305;3;113;0;0;0;28;48;0;1
1;0;893;0;542;2;183;0;0;0;28;48;183;1
1;0;700;0;400;2;214;0;0;0;28;48;0;1
1;0;3000;0;1695;4;340;0;0;0;28;48;340;1
0;0;1000;0;549;6;112;0;0;0;28;48;0;1
1;0;1500;0;822;6;138;0;0;0;28;48;0;1
1;0;600;0;325;4;57;0;0;0;28;48;100;1
0;0;800;0;415;12;57;0;0;0;28;48;0;1
1;0;800;0;361;4;91;0;0;0;28;48;0;1
0;0;815;0;361;5;86;0;0;0;28;48;0;1
1;0;800;0;346;5;60;0;0;0;28;48;50;1
1;0;1290;0;548;3;149;0;0;0;28;48;149;1
1;0;830;0;341;2;182;0;0;0;28;48;0;1
1;0;950;0;363;1;183;0;0;0;28;48;183;1
0;0;3000;0;1048;6;220;0;0;0;28;48;0;1
1;0;1000;0;338;2;181;0;0;0;28;48;0;1
1;0;1750;0;362;2;196;0;0;0;28;48;0;1
1;0;2000;0;390;3;145;0;0;0;28;48;0;1
1;0;3000;0;578;6;118;0;0;0;28;48;0;1
1;0;2648;0;469;6;96;0;0;0;28;48;0;1
1;0;3500;0;552;4;119;0;0;0;28;48;119;1
1;0;450;0;400;9;65;0;0;1;27;36;0;1
1;0;700;0;619;12;74;0;0;0;27;36;74;1
0;0;1000;0;698;9;98;0;0;1;27;36;98;1
1;0;1025;0;519;11;60;0;0;1;27;36;60;1
1;0;350;0;356;7;72;0;0;0;26;24;0;1
1;0;800;0;710;10;109;0;0;0;26;24;0;1
1;0;500;0;430;10;66;0;0;0;26;24;0;1
0;0;449;0;899;10;76;0;0;1;25;12;400;1
0;0;460;0;540;6;120;0;0;1;25;12;0;1
1;0;847;0;800;12;109;0;0;1;25;12;0;1
0;0;420;0;599;7;98;0;0;0;24;0;98;1
0;0;300;0;400;10;61;0;0;1;24;0;0;1
0;0;350;0;461;12;63;0;0;0;24;0;0;1
1;0;659;0;847;5;159;0;0;0;24;0;200;1
1;0;357;0;398;6;89;0;0;1;24;0;0;1
1;0;400;0;437;6;65;0;0;0;24;0;150;1
1;0;408;0;445;6;99;0;0;0;24;0;0;1
0;0;320;0;330;5;81;0;0;1;24;0;0;1
1;0;300;0;302;6;67;0;0;0;24;0;0;1
0;0;495;0;493;3;124;0;0;0;24;0;124;1
1;0;450;0;430;7;70;0;0;0;24;0;70;1
1;0;850;0;800;9;114;0;0;1;24;0;114;1
1;0;800;0;696;5;133;0;0;0;24;0;150;1
0;0;600;0;520;9;73;0;0;1;24;0;73;1
0;0;400;0;325;5;56;0;0;0;24;0;50;1
1;0;600;0;449;12;62;0;0;0;24;0;0;1
0;0;550;0;390;4;116;0;0;0;24;0;0;1
0;0;600;0;423;3;83;0;0;0;24;0;200;1
0;0;576;0;374;6;63;0;0;0;24;0;0;1
0;0;800;0;497;4;113;0;0;1;24;0;113;1
0;0;700;0;400;12;55;0;0;0;24;0;0;1
0;0;800;0;416;2;141;0;0;0;24;0;141;1
0;0;949;0;405;12;57;0;0;0;24;0;5;1
1;0;1200;0;443;3;122;0;0;1;24;0;122;1
1;0;2500;0;481;3;180;0;0;1;24;0;0;1
1;0;300;0;618;10;89;0;0;0;24;6;0;1
1;0;300;0;378;9;62;0;0;0;24;6;0;1
0;0;420;0;415;9;68;0;0;0;24;6;0;1
0;0;500;0;480;10;67;0;0;0;24;6;0;1
1;0;600;0;350;6;75;0;0;0;24;6;0;1
1;0;750;0;953;12;130;0;0;1;53;360;0;1
0;0;604;0;331;6;74;0;0;1;53;360;0;1
0;0;600;0;445;3;110;0;0;1;46;276;150;1
1;0;490;0;886;9;129;0;0;1;43;240;124;1
0;0;720;0;424;5;84;0;0;1;43;240;84;1
0;0;600;0;325;6;74;0;0;0;43;240;0;1
0;0;600;0;555;10;69;0;0;0;40;204;100;1
0;0;400;0;495;10;75;0;0;0;38;180;0;1
0;0;504;0;420;6;95;0;0;1;38;180;0;1
0;0;1000;0;739;12;100;0;0;0;38;180;0;1
3;0;961;0;559;8;104;0;0;1;38;180;0;1
0;0;1089;0;412;10;63;0;0;0;38;180;0;1
0;0;3000;0;565;7;110;0;0;1;38;180;0;1
0;0;350;0;394;5;77;0;0;0;37;168;77;1
1;0;900;0;556;9;78;0;0;1;36;156;78;1
0;0;346;0;438;10;70;0;0;1;35;144;0;1
0;0;457;0;545;12;65;0;0;0;33;120;65;1
0;0;435;0;493;9;69;0;0;1;33;120;69;1
0;0;595;0;402;3;111;0;0;0;33;120;111;1
1;0;1000;0;562;5;110;0;0;0;33;120;110;1
1;0;1000;0;449;2;190;0;0;0;33;120;100;1
0;0;741;0;960;12;132;0;0;0;31;96;0;1
0;0;400;0;429;12;58;0;0;0;31;96;0;1
0;0;500;0;399;5;97;0;0;0;29;72;0;1
0;0;713;0;555;6;124;0;0;1;29;72;0;1
1;0;500;0;450;3;112;0;0;0;28;60;150;1
0;0;804;0;428;3;161;0;0;1;28;60;0;1
0;0;582;0;300;6;67;0;0;0;28;60;0;1
1;0;580;0;975;6;113;0;0;0;27;48;300;1
1;0;581;0;806;4;163;0;0;0;27;48;163;1
1;0;569;0;698;18;75;0;0;0;27;48;0;1
1;0;500;0;598;6;137;0;0;0;27;48;0;1
1;0;600;0;669;3;178;0;0;0;27;48;200;1
2;0;750;0;836;6;173;0;0;0;27;48;0;1
1;0;422;0;449;6;93;0;0;0;27;48;0;1
1;0;480;0;495;6;83;0;0;0;27;48;0;1
1;0;500;0;499;6;102;0;0;0;27;48;0;1
1;0;640;0;595;6;100;0;0;0;27;48;0;1
1;0;500;0;404;3;150;0;0;0;27;48;0;1
1;0;430;0;344;3;116;0;0;0;27;48;0;1
0;0;670;0;529;5;126;0;0;0;27;48;0;1
1;0;639;0;504;6;106;0;0;0;27;48;0;1
1;0;499;0;393;3;146;0;0;0;27;48;0;1
1;0;500;0;390;6;66;0;0;0;27;48;0;1
1;0;1206;0;926;5;224;0;0;0;27;48;0;1
1;0;480;0;368;6;62;0;0;0;27;48;0;1
1;0;515;0;383;6;65;0;0;0;27;48;0;1
1;0;500;0;356;3;132;0;0;0;27;48;0;1
1;0;600;0;421;3;156;0;0;0;27;48;0;1
1;0;500;0;348;6;59;0;0;0;27;48;0;1
1;0;500;0;344;3;128;0;0;0;27;48;0;1
0;0;1018;0;698;9;105;0;0;0;27;48;0;1
0;0;1050;0;699;3;191;0;0;0;27;48;191;1
1;0;1587;0;990;10;142;0;0;0;27;48;0;1
0;0;667;0;405;2;129;0;0;0;27;48;150;1
1;0;550;0;330;5;67;0;0;0;27;48;0;1
1;0;1334;0;799;1;317;0;0;0;27;48;500;1
1;0;2000;0;1194;12;100;0;0;0;27;48;0;1
1;0;573;0;339;3;124;0;0;0;27;48;0;1
1;0;668;0;374;3;136;0;0;0;27;48;0;1
0;0;825;0;459;6;63;0;0;0;27;48;150;1
1;0;1009;0;549;4;123;0;0;0;27;48;123;1
0;0;1058;0;513;5;86;0;0;0;27;48;86;1
1;0;777;0;357;2;180;0;0;0;27;48;0;1
1;0;1200;0;538;6;112;0;0;0;27;48;0;1
1;0;1286;0;576;3;184;0;0;0;27;48;100;1
0;0;1185;0;529;5;127;0;0;0;27;48;0;1
0;0;723;0;323;4;66;0;0;0;27;48;66;1
1;0;1200;0;529;3;202;0;0;0;27;48;0;1
1;0;980;0;414;3;151;0;0;0;27;48;0;1
1;0;2750;0;1143;5;229;0;0;0;27;48;0;1
1;0;900;0;358;2;191;0;0;0;27;48;0;1
1;0;1390;0;552;4;119;0;0;0;27;48;119;1
1;0;1923;0;614;4;124;0;0;0;27;48;124;1
1;0;1500;0;443;2;150;0;0;0;27;48;150;1
0;0;1741;0;508;6;105;0;0;0;27;48;0;1
1;0;1500;0;399;3;148;0;0;0;27;48;0;1
1;0;1500;0;355;4;90;0;0;0;27;48;0;1
0;0;2559;0;538;2;185;0;0;0;27;48;200;1
1;0;2300;0;341;1;360;0;0;0;27;48;0;1
0;0;300;0;420;15;54;0;0;0;26;36;0;1
0;0;961;0;1194;15;148;0;0;1;26;36;0;1
0;0;400;0;388;9;64;0;0;0;26;36;0;1
1;0;310;0;404;10;55;0;0;0;25;24;50;1
0;0;603;0;540;6;120;0;0;0;25;24;0;1
1;0;340;0;560;15;62;0;0;0;24;12;62;1
1;0;300;0;458;12;63;0;0;0;24;12;0;1
0;0;500;0;431;3;117;0;0;0;24;12;117;1
1;0;420;0;356;6;68;0;0;0;24;12;50;1
1;0;326;0;482;10;74;0;0;1;23;0;0;1
1;0;400;0;571;11;66;0;0;1;23;0;66;1
0;0;340;0;459;3;97;0;0;0;23;0;200;1
1;0;350;0;440;10;68;0;0;1;23;0;0;1
1;0;351;0;422;4;96;0;0;0;23;0;96;1
0;0;511;0;596;10;60;0;0;0;23;0;0;1
0;0;323;0;373;4;69;0;0;0;23;0;100;1
0;0;600;0;663;12;84;0;0;0;23;0;0;1
0;0;360;0;397;6;66;0;0;1;23;0;100;1
1;0;384;0;415;10;54;0;0;1;23;0;60;1
0;0;700;0;743;4;149;0;0;0;23;0;150;1
0;0;816;0;811;3;154;0;0;0;23;0;400;1
1;0;522;0;459;6;58;0;0;1;23;0;200;1
1;0;476;0;405;6;90;0;0;1;23;0;0;1
1;0;972;0;825;10;126;0;0;1;23;0;0;1
0;0;520;0;422;2;143;0;0;0;23;0;143;1
1;0;450;0;330;10;50;0;0;0;23;0;0;1
0;0;600;0;429;10;65;0;0;0;23;0;0;1
1;0;1010;0;719;6;160;0;0;1;23;0;0;1
0;0;600;0;417;7;81;0;0;0;23;0;0;1
1;0;650;0;380;10;59;0;0;1;23;0;0;1
0;0;531;0;302;6;68;0;0;0;23;0;0;1
0;0;800;0;371;9;62;0;0;0;23;0;0;1
0;0;1200;0;547;2;180;0;0;0;23;0;192;1
0;0;5800;0;1037;5;173;0;0;0;23;0;173;1
0;0;300;0;405;6;87;0;0;0;23;6;0;1
1;0;1000;0;1100;9;134;0;0;0;23;6;275;1
1;0;350;0;350;3;95;0;0;0;23;6;100;1
0;1;800;0;489;12;66;0;0;0;23;6;0;1
1;0;850;0;909;5;152;0;0;0;47;295;152;1
0;0;693;0;308;9;50;0;0;0;67;540;0;1
1;0;330;0;473;12;64;0;0;0;52;360;0;1
3;0;1499;0;877;3;240;0;0;1;52;360;240;1
1;0;1099;0;399;12;54;0;0;1;43;252;0;1
0;0;600;0;895;12;122;0;0;1;42;240;0;1
1;0;600;0;722;9;101;0;0;1;42;240;101;1
0;0;564;0;559;12;76;0;0;1;42;240;0;1
0;0;372;0;700;12;95;0;0;0;41;228;0;1
0;0;1419;0;810;6;181;0;0;0;39;204;0;1
0;0;400;0;458;6;103;0;0;1;37;180;0;1
0;0;577;0;307;3;85;0;0;0;36;168;80;1
2;0;300;0;353;10;54;0;0;0;35;156;0;1
0;0;2000;0;491;5;96;0;0;1;33;132;96;1
1;0;600;0;780;11;112;0;0;0;32;120;0;1
1;0;362;0;468;9;66;0;0;1;32;120;66;1
1;0;643;0;441;6;98;0;0;1;32;120;0;1
